ENTITEID|MUNID|CODEID|TYPE|ROUTE_VERT|DIREC_UNIQ|STATUT|REVETEMENT|PROPRIO|LARGEUR|LONGUEUR|GEOM
{D04F50BB-E88A-49A1-9A8D-B7B9E7B394F5}|81017|49|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|264.5|LINESTRING (-75.760777 45.417522,-75.76077 45.417545,-75.760763 45.417569,-75.760758 45.417593,-75.7607506213614 45.4176502545521,-75.7607519597793 45.4177078065797,-75.760762 45.417765,-75.760784 45.417856,-75.760801 45.417928,-75.760815 45.41801,-75.76084 45.418161,-75.760863 45.418321,-75.76088 45.418441,-75.760907 45.418628,-75.760936 45.418804,-75.760968 45.419031,-75.76099 45.419184,-75.761026 45.419432,-75.7610270272541 45.419443728672,-75.7610290300525 45.4194554087373,-75.761032 45.419467,-75.761079 45.419634,-75.761086 45.419669,-75.761092 45.419704,-75.761097 45.41974,-75.7610993786895 45.4197579530673,-75.761100379509 45.419775970534,-75.7611 45.419794,-75.761099 45.419832,-75.761097 45.419885)
{CB0B8E04-8EBF-46B1-9000-999214F5690A}|81017|135|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|2.9|492.1|LINESTRING (-75.734884 45.423924,-75.734994 45.423885,-75.7350244854671 45.4238761673526,-75.7350569792501 45.4238721097951,-75.73509 45.423873,-75.735305 45.423875,-75.735371 45.423876,-75.7354188147862 45.4238798819279,-75.7354623616112 45.4238943974779,-75.735497 45.423918,-75.735591 45.424008,-75.735619 45.424038,-75.735646 45.424069,-75.735671 45.424101,-75.73568 45.424112,-75.735689 45.424123,-75.735698 45.424135,-75.735707 45.424147,-75.735717 45.42416,-75.735726 45.424172,-75.735752 45.424211,-75.735777 45.424249,-75.7358 45.424288,-75.735852 45.424366,-75.735904 45.424444,-75.735956 45.424521,-75.736 45.424581,-75.736051 45.424637,-75.736107 45.424691,-75.736198 45.424771,-75.736222 45.424791,-75.736244 45.424811,-75.736266 45.424832,-75.736284 45.42485,-75.736301 45.424869,-75.736318 45.424888,-75.736326 45.424899,-75.736335 45.424909,-75.736343 45.42492,-75.736448 45.425057,-75.736487 45.425108,-75.736538 45.425176,-75.736605 45.425272,-75.736652 45.425348,-75.73671 45.425454,-75.73672 45.42547,-75.736729 45.425486,-75.736738 45.425502,-75.736754 45.425534,-75.736768 45.425567,-75.736779 45.4256,-75.73678 45.425605,-75.736782 45.42561,-75.736783 45.425614,-75.736803 45.425682,-75.7368066264225 45.4256899652532,-75.7368113075785 45.4256976548041,-75.736817 45.425705,-75.736819 45.425707,-75.736821 45.425709,-75.736823 45.425711,-75.736933 45.42583,-75.737029 45.425932,-75.737097 45.426006,-75.737125 45.426035,-75.737149 45.42606,-75.737174 45.426086,-75.7372 45.426111,-75.737209 45.426119,-75.737217 45.426128,-75.737226 45.426136,-75.737248 45.426156,-75.737269 45.426175,-75.737291 45.426195,-75.737336 45.426234,-75.737381 45.426272,-75.737426 45.42631,-75.73746 45.426338,-75.737495 45.426365,-75.737529 45.426393,-75.737574 45.426428,-75.737622 45.426462,-75.737672 45.426494,-75.737703 45.426512,-75.737735 45.426528,-75.737769 45.426543,-75.737905 45.426603,-75.738016 45.426651,-75.738144 45.426707,-75.738231 45.426745,-75.73827 45.426762,-75.7382973372801 45.4267756264988,-75.7383218208845 45.4267917254625,-75.738343 45.42681,-75.738367 45.426831,-75.738407 45.426865,-75.7384226489347 45.4268796399951,-75.7384337983069 45.4268961986717,-75.73844 45.426914,-75.7384409348149 45.426923022207,-75.7384406013243 45.4269320516086,-75.738439 45.426941,-75.738433 45.426974,-75.738425 45.426997,-75.738413 45.427025,-75.738391 45.42706,-75.738328 45.427151)
{09E2C4AF-817A-4368-84A1-D173A762B83E}|81017|45|Bande cyclable||Oui|T.Q.C|Flexible|Ville|0|339.9|LINESTRING (-75.76661 45.429257,-75.766316 45.429304,-75.766093 45.42935,-75.765895 45.429401,-75.765649 45.429482,-75.765318 45.429594,-75.765036 45.429696,-75.764768 45.429787,-75.764545 45.429868,-75.764328 45.429933,-75.764155 45.429981,-75.763991 45.430012,-75.763795 45.430035,-75.763532 45.430056,-75.763012 45.430093,-75.762501 45.430147)
{C90794E1-C0B4-4704-85ED-A7F3B55644AA}|81017|46|Bande cyclable||Oui|T.Q.C|Flexible|Ville|1.8|335.9|LINESTRING (-75.766527 45.42907,-75.766268 45.429115,-75.766035 45.42916,-75.765761 45.42923,-75.765534 45.429305,-75.765177 45.429431,-75.764903 45.429527,-75.764611 45.429626,-75.76432 45.429724,-75.764127 45.429787,-75.763941 45.429828,-75.763761 45.429853,-75.763508 45.429875,-75.762469 45.429946)
{88265E29-CEF9-4E52-8062-DFF736057474}|81017|140|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|32.3|LINESTRING (-75.738276 45.426765,-75.738469 45.426774,-75.738441 45.426927)
{1E87599C-6D1D-43BF-8B06-8EA23C7EBEFB}|81017|142|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|715.8|LINESTRING (-75.750258 45.433522,-75.750007 45.433501,-75.749758 45.433436,-75.74951 45.433315,-75.749325 45.433166,-75.749065 45.432946,-75.7489 45.432815,-75.748723 45.432731,-75.748561 45.432667,-75.748313 45.432629,-75.746802 45.432619,-75.745077 45.432578,-75.744801 45.43257,-75.74436 45.432552,-75.744112 45.432542,-75.7440363784576 45.4325616631226,-75.7440118008688 45.4326157333587,-75.744057 45.432663,-75.744442 45.43283,-75.744665 45.432957,-75.744907 45.433113,-75.745053 45.433213,-75.7451397122746 45.4332344086376,-75.7452113469046 45.433194235155,-75.745201 45.43313,-75.744822 45.432692)
{B4ED3D5F-BC55-421C-B494-127D7B84620D}|81017|735|Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|1475.2|LINESTRING (-75.74517 45.433562,-75.745144 45.433474,-75.74508 45.433376,-75.744899 45.433243,-75.744639 45.433058,-75.744359 45.432906,-75.744288 45.432871,-75.744278 45.432866,-75.744268 45.432861,-75.744258 45.432856,-75.74422 45.43284,-75.744182 45.432825,-75.744142 45.432811,-75.744124 45.432806,-75.744106 45.432801,-75.744088 45.432796,-75.74400777555 45.432778941245,-75.7439254725374 45.4327679006274,-75.743842 45.432763,-75.7436110089302 45.432753006522,-75.7433805922479 45.4327376692301,-75.743151 45.432717,-75.7429919143365 45.4326993058557,-75.7428317778211 45.4326872956007,-75.742671 45.432681,-75.7425385160416 45.4326784585558,-75.7424063860539 45.4326854801722,-75.742276 45.432702,-75.742271 45.432702,-75.742266 45.432703,-75.742261 45.432704,-75.7422240687852 45.4327106709917,-75.7421867034473 45.4327160100141,-75.742149 45.43272,-75.7421230706953 45.43272197171,-75.7420970601482 45.4327233055776,-75.742071 45.432724,-75.7420113418622 45.4327253823188,-75.7419516421373 45.4327250491117,-75.741892 45.432723,-75.7418438271978 45.4327201176274,-75.7417958094612 45.4327161177995,-75.741748 45.432711,-75.741731 45.432709,-75.741715 45.432707,-75.741698 45.432705,-75.741519 45.432679,-75.741339 45.432655,-75.741159 45.432633,-75.7411203543186 45.4326276823297,-75.7410812861068 45.4326243439167,-75.741042 45.432623,-75.741021 45.432624,-75.740754 45.432622,-75.7407219955291 45.4326223444289,-75.7406899859066 45.4326220106734,-75.740658 45.432621,-75.7405770446139 45.4326156509728,-75.7404968889855 45.4326059643868,-75.740418 45.432592,-75.740391435601 45.4325852768614,-75.7403639973251 45.4325805932787,-75.740336 45.432578,-75.7403330034957 45.4325776446298,-75.7403300035282 45.4325773104162,-75.740327 45.432577,-75.7403253335312 45.4325769928471,-75.7403236668467 45.4325769927526,-75.740322 45.432577,-75.73987 45.432564,-75.7398100649082 45.432560826857,-75.7397500569978 45.4325584932388,-75.73969 45.432557,-75.7396826667943 45.4325569875168,-75.7396753334468 45.4325569874964,-75.739668 45.432557,-75.7396373477134 45.4325588546569,-75.7396072130674 45.4325632116738,-75.739578 45.43257,-75.7395192330523 45.4325846425243,-75.7394582112927 45.4325936952032,-75.739396 45.432597,-75.739306 45.432597,-75.737694 45.432565,-75.7375896107874 45.4325564134689,-75.737484911437 45.4325500784331,-75.73738 45.432546,-75.7373676580013 45.4325461765341,-75.7373553234676 45.4325465116024,-75.737343 45.432547,-75.737341 45.432548,-75.7373033586761 45.4325505287476,-75.737265986234 45.4325545312942,-75.737229 45.43256,-75.7371603424036 45.4325659640677,-75.7370911560349 45.4325646204358,-75.737023 45.432556,-75.737014 45.432555,-75.737006 45.432553,-75.736998 45.432551,-75.7369806145968 45.4325466689589,-75.7369629323514 45.4325429955755,-75.736945 45.43254,-75.736941 45.43254,-75.736937 45.432539,-75.736933 45.432539,-75.7369011162272 45.4325362010193,-75.73686902066 45.4325355323567,-75.736837 45.432537,-75.7367807439117 45.4325475029009,-75.7367236702696 45.4325555151755,-75.736666 45.432561,-75.7366389609241 45.4325606487364,-75.7366119504477 45.4325596483484,-75.736585 45.432558,-75.736581 45.432558,-75.736577 45.432557,-75.736573 45.432557,-75.7365384079255 45.4325537319604,-75.7365040525506 45.4325493954261,-75.73647 45.432544,-75.736425 45.432539,-75.736381 45.432534,-75.736336 45.43253,-75.7362491487003 45.4325217834785,-75.7361621426679 45.4325144496083,-75.736075 45.432508,-75.736069 45.432507,-75.736064 45.432506,-75.736058 45.432505,-75.7359937785635 45.4324938436142,-75.7359306927281 45.4324798247006,-75.
{D2626392-F37B-4AC7-B0CB-6B0167157973}|81017|319|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|632.1|LINESTRING (-75.735024 45.493313,-75.735147 45.493385,-75.735388 45.493545,-75.735512 45.493619,-75.735639 45.493717,-75.735708 45.493782,-75.735785 45.493847,-75.735876 45.49391,-75.735971 45.493974,-75.736131 45.49406,-75.736369 45.494173,-75.736572 45.494257,-75.736808 45.494332,-75.737141 45.494452,-75.737207 45.49449,-75.737231 45.494531,-75.73723 45.494606,-75.737205 45.494717,-75.737214 45.494792,-75.737239 45.494858,-75.737286 45.49491,-75.737341 45.49495,-75.737423 45.495006,-75.737501 45.495051,-75.737548 45.495083,-75.737581 45.495126,-75.737585 45.495169,-75.737558 45.495212,-75.737515 45.495247,-75.737447 45.495276,-75.737355 45.495309,-75.737234 45.495345,-75.737142 45.495377,-75.73708 45.495409,-75.737022 45.495458,-75.736961 45.495517,-75.736899 45.495574,-75.736821 45.495624,-75.736732 45.495682,-75.736671 45.495729,-75.736616 45.495799,-75.736574 45.495864,-75.736534 45.495935,-75.736484 45.496003,-75.736415 45.496089,-75.7363 45.496228,-75.736244 45.49628,-75.736195 45.496344,-75.73611 45.496433,-75.736041 45.496502,-75.735993 45.496575,-75.735929 45.496692,-75.735908 45.496757,-75.735913 45.496833,-75.735927 45.49697,-75.735942 45.497065,-75.735948 45.497139,-75.735944 45.497221,-75.735952 45.497284,-75.735971 45.497333,-75.736014 45.49741,-75.736055 45.497484,-75.736085 45.497548,-75.736101 45.497594,-75.736116 45.497651)
{AADDB686-C812-4C1F-BA4B-6258A7EAD344}|81017|664|Sentier polyvalent|Non|Non|T.Q.C|Gravier|CCN|0|947.3|LINESTRING (-75.755633 45.419804,-75.755684 45.419931,-75.7557036716784 45.4200007581934,-75.7557026573367 45.4200717631389,-75.755681 45.420141,-75.755634 45.420254,-75.7556101548708 45.4203138478691,-75.7556017362456 45.4203758305597,-75.755609 45.420438,-75.755661 45.420818,-75.755677 45.420937,-75.755708 45.421101,-75.755727 45.421197,-75.7557646697737 45.4213076467192,-75.7558318419495 45.4214112740358,-75.755926 45.421504,-75.756335 45.421841,-75.756466 45.421961,-75.7565599559878 45.4221546525361,-75.7565297547121 45.4223575514131,-75.756381 45.422532,-75.756313 45.422576,-75.7562868783473 45.4225991635797,-75.7562779402304 45.4226281256116,-75.756288 45.422657,-75.756381 45.422836,-75.7564971770803 45.4229788328528,-75.7566315611859 45.4231135511446,-75.756783 45.423239,-75.756826 45.423274,-75.756867 45.42331,-75.756907 45.423347,-75.7569677146142 45.4234382267555,-75.7569626764079 45.4235386320205,-75.756893 45.423626,-75.756853 45.42366,-75.756815 45.423696,-75.756779 45.423733,-75.7567338839724 45.4238073950962,-75.7567195150278 45.4238877789113,-75.756737 45.423968,-75.7567512955093 45.4240201900838,-75.7567596478568 45.424072968817,-75.756762 45.424126,-75.7567709164079 45.4242210910075,-75.7567991109898 45.4243144018427,-75.756846 45.424404,-75.7570287102722 45.424668458023,-75.7572491653403 45.4249183512349,-75.757505 45.425151,-75.75757 45.425205,-75.757634 45.425258,-75.757697 45.425312,-75.7578318012106 45.4254549351375,-75.7579481094561 45.4256056650385,-75.758045 45.425763,-75.758092 45.425843,-75.758141 45.425921,-75.758191 45.425999,-75.7582538221857 45.4260973054333,-75.7583360606448 45.4261882713215,-75.758436 45.42627,-75.758751 45.426511,-75.758941638623 45.4266223763778,-75.7591757301651 45.42667915745,-75.759423 45.426674,-75.759994 45.426603)
{D523320A-3E24-49DE-A067-527A40548573}|81017|133|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|1.4|1127.0|LINESTRING (-75.74517 45.433562,-75.745343 45.433725,-75.745505 45.433883,-75.745863 45.434238,-75.746046 45.434448,-75.746269 45.43477,-75.746441 45.435013,-75.746444 45.435016,-75.746549 45.435153,-75.746669 45.435293,-75.746793 45.435431,-75.746921 45.435568,-75.747017 45.435682,-75.747112 45.435796,-75.747206 45.43591,-75.747321 45.436051,-75.747435 45.436192,-75.747548 45.436334,-75.747744 45.436571,-75.747941 45.436808,-75.748139 45.437045,-75.748277 45.437211,-75.748411 45.437379,-75.748541 45.437548,-75.74856 45.437572,-75.748578 45.437597,-75.748596 45.437621,-75.748647 45.437691,-75.748698 45.43776,-75.748748 45.437831,-75.748817 45.437927,-75.749004 45.438194,-75.74928 45.438591,-75.749604 45.439102,-75.749716 45.439297,-75.749817 45.439496,-75.749863 45.439607,-75.749901 45.439707,-75.750003 45.440033,-75.750056 45.440224,-75.750112 45.440461,-75.750157 45.440714,-75.750201 45.441023,-75.750221 45.441166,-75.750226 45.441203,-75.750243 45.441417,-75.750257 45.441631,-75.750269 45.441846,-75.75027 45.441867,-75.75029 45.442095,-75.750301 45.442208,-75.750302 45.442214,-75.750303 45.442219,-75.750303 45.442225,-75.750307080888 45.4423037764167,-75.7503044110364 45.4423825385981,-75.750295 45.442461,-75.750265 45.442599,-75.7502532544442 45.4426511379797,-75.7502321392429 45.4427017474557,-75.750202 45.44275,-75.7502 45.442754,-75.750197 45.442758,-75.750195 45.442762,-75.7501843606945 45.4427748247156,-75.7501709095932 45.4427862574703,-75.750155 45.442796)
{2F3B7B09-1BDC-484F-A657-349B36192669}|81017|335|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|953.3|LINESTRING (-75.724344 45.497686,-75.7244317860031 45.4976885457763,-75.7245194689317 45.4976925464273,-75.724607 45.497698,-75.724726 45.497707,-75.724844 45.497716,-75.724963 45.497725,-75.725091 45.497733,-75.725195 45.497737,-75.725202 45.497737,-75.725208 45.497738,-75.725214 45.497738,-75.7252633200528 45.4977393211086,-75.7253126547435 45.4977403223639,-75.725362 45.497741,-75.725369 45.497741,-75.725402 45.497741,-75.725477 45.497742,-75.72552 45.497741,-75.725623 45.49774,-75.725718 45.497737,-75.725908 45.497733,-75.725947 45.497732,-75.72602 45.49773,-75.726089 45.497728,-75.726171 45.497728,-75.726226 45.497728,-75.726479 45.49773,-75.726718 45.497732,-75.726834 45.497733,-75.727084 45.497735,-75.727313 45.497737,-75.727507 45.497738,-75.7275561945932 45.4977397157188,-75.7276052305444 45.4977430515085,-75.727654 45.497748,-75.727671 45.49775,-75.727689 45.497753,-75.727706 45.497755,-75.727712 45.497756,-75.727718 45.497757,-75.727724 45.497758,-75.727747 45.497762,-75.727771 45.497767,-75.727794 45.497771,-75.727861 45.497786,-75.727933 45.497799,-75.728061726279 45.4978162605901,-75.7281920529508 45.4978256175967,-75.728323 45.497827,-75.728626 45.497827,-75.7287037036461 45.4978253350353,-75.7287808938059 45.4978189889416,-75.728857 45.497808,-75.728918 45.497798,-75.728978 45.497786,-75.729039 45.497774,-75.729085 45.497763,-75.729132 45.497752,-75.729178 45.49774,-75.729227 45.497726,-75.729245 45.49772,-75.729264 45.497715,-75.729284 45.497711,-75.7293289729535 45.4977023594594,-75.7293747185556 45.4976960168206,-75.729421 45.497692,-75.7294542962295 45.4976904656592,-75.7294876585661 45.4976901293346,-75.729521 45.497691,-75.729603 45.497694,-75.729751 45.497699,-75.72984 45.4977,-75.730028 45.497699,-75.7300847207088 45.4976980879546,-75.7301411677053 45.4976940797194,-75.730197 45.497687,-75.730314 45.497672,-75.730322 45.497671,-75.73033 45.49767,-75.730337 45.497669,-75.7303739716807 45.4976628575758,-75.7304103477325 45.4976551820241,-75.730446 45.497646,-75.730472 45.497638,-75.730497 45.497629,-75.730522 45.49762,-75.730538 45.497613,-75.730553 45.497606,-75.730569 45.497599,-75.730581 45.497593,-75.730593 45.497587,-75.730605 45.49758,-75.730618 45.497572,-75.730631 45.497564,-75.730644 45.497556,-75.730702 45.497516,-75.730817 45.497436,-75.7308656438289 45.4974106288105,-75.7309233110352 45.497397506932,-75.730984 45.497398,-75.731076 45.49741,-75.731137 45.497417,-75.731199 45.497423,-75.731288 45.49743,-75.731326 45.497432,-75.731378 45.497433,-75.73169 45.497438,-75.73187 45.497435,-75.731911 45.497435,-75.7320476717444 45.4974373613136,-75.7321825541184 45.4974531307022,-75.732313 45.497482,-75.732458 45.49752,-75.7324896636116 45.4975274876462,-75.7325220651577 45.4975331705257,-75.732555 45.497537,-75.732885 45.497572,-75.732961 45.49758,-75.733064 45.497596,-75.73311 45.497603,-75.733175 45.497613,-75.7332077968527 45.4976166668109,-75.733240980646 45.4976173372386,-75.733274 45.497615,-75.733276 45.497615,-75.733278 45.497614,-75.73328 45.497614,-75.733366 45.497603,-75.733653 45.497566,-75.733764 45.497552,-75.7337994230629 45.4975476576775,-75.7338351238452 45.4975446548436,-75.733871 45.497543,-75.73402 45.49754,-75.7341276923435 45.4975353310038,-75.7342348100708 45.4975263211164,-75.734341 45.497513,-75.734406 45.497503,-75.73447 45.497491,-75.734535 45.497478,-75.734619 45.497461,-75.7346615228691 45.4974530161732,-75.7347050277051 45.4974483294003,-75.734749 45.497447,-75.7349 45.497447,-75.7349338106221 45.4974447814237,-75.7349664888178 45.4974383804665,-75.73499
{082EE355-ABD3-46CD-8BDD-301688E8701A}|81017|37|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|672.6|LINESTRING (-75.759994 45.426603,-75.760061617406 45.4266499866433,-75.7601397406939 45.4266880336708,-75.760226 45.426716,-75.7603029636502 45.4267311190642,-75.7603821957473 45.426738173104,-75.760462 45.426737,-75.760656 45.426723,-75.761215 45.426682,-75.761393 45.42667,-75.761951 45.426626,-75.762629 45.426577,-75.763106 45.42654,-75.763246 45.426529,-75.76351 45.426513,-75.763753 45.426496,-75.764028 45.426476,-75.764308 45.426456,-75.764575 45.426438,-75.76491 45.426415,-75.765119 45.4264,-75.765261 45.42639,-75.765371 45.426382,-75.765908 45.426345,-75.766531 45.426301,-75.766543 45.4263,-75.766555 45.426299,-75.766567 45.426299,-75.7666205782369 45.426295479613,-75.7666742540582 45.4262928127612,-75.766728 45.426291,-75.767188 45.426279,-75.767473 45.426271,-75.767747 45.426263,-75.7678844074989 45.4262588635466,-75.768019170128 45.4262397078151,-75.768148 45.426206,-75.7682468848391 45.4261673354946,-75.768337133101 45.426119359572,-75.768417 45.426063)
{81669A4C-4489-44C7-BBFD-353513A2B013}|81017|122|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|872.0|LINESTRING (-75.755674 45.439083,-75.755591 45.439139,-75.755532 45.43921,-75.755491 45.439295,-75.755463 45.439361,-75.755402 45.439418,-75.755318 45.439476,-75.755244 45.439546,-75.755195 45.439632,-75.755154 45.43972,-75.755114 45.43984,-75.755107 45.439928,-75.75513 45.440039,-75.755172 45.440165,-75.75521 45.440296,-75.755215 45.440385,-75.755176 45.440478,-75.755119 45.440552,-75.755029 45.440631,-75.754928 45.440693,-75.754818 45.440746,-75.754641 45.440799,-75.754463 45.440857,-75.754328 45.440898,-75.754148 45.440926,-75.754003 45.440933,-75.753884 45.440912,-75.753708 45.440864,-75.753601 45.440836,-75.75355 45.440834,-75.753512 45.440855,-75.753479 45.440894,-75.753461 45.440948,-75.753448 45.441018,-75.753427 45.441082,-75.753393 45.441113,-75.753353 45.441122,-75.753296 45.441111,-75.753248 45.441078,-75.753198 45.441001,-75.753169 45.440932,-75.753158 45.440859,-75.753159 45.440785,-75.753169 45.440732,-75.753194 45.440664,-75.753203 45.440579,-75.753184 45.44052,-75.753149 45.440466,-75.753074 45.440414,-75.752964 45.440369,-75.752827 45.440316,-75.75275 45.440296,-75.752683 45.440288,-75.752607 45.440303,-75.752545 45.440339,-75.752482 45.440399,-75.752442 45.440466,-75.752417 45.440543,-75.752446 45.440618,-75.752478 45.440695,-75.752518 45.440833,-75.752535 45.440915,-75.752558 45.441111,-75.752583 45.44124,-75.75261 45.441302,-75.752697 45.441447,-75.752714 45.441494,-75.752721 45.441564,-75.752728 45.441689,-75.752725 45.441741,-75.752656 45.441873,-75.752585 45.441975,-75.752492 45.442073,-75.752376 45.442156,-75.752256 45.442228,-75.752102 45.442303,-75.75192 45.442373,-75.751622 45.44247,-75.751349 45.44255,-75.751122 45.442624,-75.750916 45.442691,-75.750656 45.442812,-75.750472 45.442812)
